canonical_smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(NC(=O)c1cc(C(=O)NCC([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.9665761,13.285653287472895,13.285653287472895,0.03422769434131312,-3.6936433750283784,0.283583394780993,13.692307692307692,557.6680000000002,523.3960000000003,557.22284582809,208,0,0.2513521424097482,-0.38978359959213504,0.38978359959213504,0.2513521424097482,1.0256410256410255,1.6153846153846154,2.1794871794871793,32.23325757922002,9.921307194189861,2.299359342214893,-2.243376877323965,2.221128876023796,-2.790823109388183,7.915874961819186,-0.47998967501576795,2.9097179874984165,1.8531948713696087,1417.6257728781966,28.79431797206756,22.14761374053979,22.964110321467516,18.308499414264457,12.248556992944154,14.09686861220866,9.748917483113361,11.762680239443231,6.40213847214685,7.607893135829865,3.9344243587635455,4.422784717945154,-3.799999999999999,226387605.18835118,29.751508844953175,12.371550094517962,8.091366453391263,227.43805065764818,21.47377208001555,11.35614609342924,0.0,10.023291153407584,11.814359458703011,0.0,13.894290359439879,12.808212032003757,0.0,0.0,42.46456947923127,48.382475525392664,24.595396588997193,31.13663465776842,33.23748127215029,27.525036886794158,0.0,10.633577208012662,0.0,24.92532490414794,30.760295527910323,100.86743162937323,0.0,0.0,20.67246067647108,10.077801322358383,0.0,0.0,57.33268862687008,16.444112776333593,5.817220841045895,44.80845836377021,72.79640482153933,0.0,0.0,0.0,143.45,39.2356375346878,27.503813794988105,0.0,29.965927628503046,11.984273114623004,16.124436666504636,37.37950732498524,19.056471336613843,30.33183534230805,16.367244685174846,0.0,38.680701214850174,0.0,26.31233486780478,15.534129636128116,5.0585471678051634,-1.5090774449736741,18.730714673201525,1.4250392387315618,1.473372079944561,-2.372428100158876,0.2857142857142857,39,6,9,0,0,0,2,3,0,3,2,0,5,4,11,0,11,0,0,0,0,2,9.43775082212391,3,1.6580000000000026,147.15409999999977,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CC1=C(C(=O)NOCc2ccccc2)[C@H](C(C)C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)=C(C)N1S(C)(=O)=O,4.9586072,14.227978804970668,14.227978804970668,0.11129280996419011,-3.9118968062878143,0.23726831658689732,18.795454545454547,625.8120000000002,580.4520000000003,625.3054325800902,238,0,0.27270943702730455,-0.3850696059956985,0.3850696059956985,0.27270943702730455,0.9545454545454546,1.5,2.022727272727273,32.23325920102908,9.770187679530418,2.427527481635334,-2.3852976087074595,2.4059136549602367,-2.884901489096028,7.881671620796955,-0.6740367031186526,3.798411291803572,1.6500438821271444,1486.636635595408,32.01793261119916,26.117055146749845,26.93355172767757,20.878936418749607,15.121057245885453,16.969368865149956,12.098575674951125,13.92976424544594,8.157256456791446,9.368269782966694,5.879669321265838,7.0713018225274356,-3.51,5424522712.995008,33.38437337317867,14.513504829507843,8.350162690623918,260.1164711511737,15.740104602853368,12.648722793660877,0.0,15.930470882759089,5.907179729351506,0.0,14.426662951880278,18.203109573746374,0.0,0.0,74.51114508399735,37.31310505186264,41.29983697826361,24.946332806320243,33.26777593505625,21.837650612110593,0.0,15.102101193423767,11.835812092322787,71.75194367809766,12.80052558942398,94.33086135426032,0.0,0.0,16.113673806133864,0.0,0.0,0.0,60.63207346463709,37.47765769272679,11.835812092322787,51.6634950280085,83.20395837086632,0.0,0.0,0.0,141.64999999999998,39.90136387516825,23.113398747313287,0.0,35.06507569692451,19.007418857986547,34.52953140405365,0.0,13.847474399381248,74.51114508399735,16.113673806133864,4.8375885837366335,27.18063076759356,0.0,33.41489270688744,16.366425007094755,4.997246447188781,-2.1328314571798517,18.75364959105394,2.798437652105331,7.450112758210519,-3.9118968062878143,0.45454545454545453,44,5,10,1,1,2,2,2,0,2,3,0,6,4,11,1,14,1,0,1,0,0,11.011915095039129,4,2.144000000000002,167.68239999999963,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CC1CC2(CC[NH+]1Cc1cccc(OC3CCCC3)c1)CNS(=O)(=O)N2c1cccc(F)c1,4.9586072,13.913390450614795,13.913390450614795,0.25399607373813704,-3.6910543955589348,0.7006935159624618,29.575757575757574,474.6220000000002,441.3580000000002,474.22211755609004,178,0,0.3016924796789211,-0.49043008043941333,0.49043008043941333,0.3016924796789211,1.1818181818181819,1.9696969696969697,2.727272727272727,32.238792771983725,9.826643409196464,2.537076406136014,-2.4451302065286464,2.3781656250433043,-3.1565772865998536,7.908180270331642,-0.9426320552660818,3.3625715326027734,1.3040843172295455,1105.5809144599502,23.05383099606141,19.09563495293983,19.912131533867555,15.844903684030449,12.004432321453121,13.444495650253764,9.906689164173045,11.510645350094284,7.526638688037546,9.11461138873771,5.88512714077472,7.596655192001293,-2.1599999999999993,40780595.03309991,22.623287483803267,8.889221193083714,4.608718429583083,195.46001491162068,9.636772684650527,18.111489080242375,0.0,0.0,0.0,10.209329170397666,0.0,8.695631038971054,13.139891848781026,0.0,18.19910120538483,62.93885903370271,24.94985114346159,29.916875149875743,22.444984716654282,15.896715445081227,0.0,4.722094864452088,0.0,69.67815581243887,17.394728803121385,59.91160888043577,0.0,5.749511833283905,18.66408354039885,10.077801322358383,5.749511833283905,0.0,39.1920422654337,16.754085576310242,5.817220841045895,51.01211842894368,48.53093654769288,0.0,0.0,0.0,63.080000000000005,21.565475263826904,12.808212032003757,0.0,6.041840829147961,31.177752314196457,31.680667890961075,39.742954596618944,12.13273413692322,6.06636706846161,29.84493326952754,4.736862953800049,49.98836115201907,0.0,1.4325292370034437,0.0,1.0676417512689058,0.5174652784246321,14.550953695664084,6.541695072971538,4.259074874873937,-3.6910543955589348,0.52,33,2,6,1,2,3,0,2,0,2,3,0,3,2,8,2,5,1,2,3,1,3,6.094042622977258,5,2.8077000000000005,126.08820000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,4.9586072,11.95455931050217,11.95455931050217,0.09216760387464618,-0.09216760387464618,0.7405548206032416,18.444444444444443,359.47300000000007,334.2730000000001,359.19976242000007,138,0,0.25435417894795437,-0.36914005876186884,0.36914005876186884,0.25435417894795437,1.0740740740740742,1.8518518518518519,2.5555555555555554,16.139938518271993,9.985539161632138,2.4054769190227034,-2.073898053011731,2.5357151731258067,-2.2109941199792607,5.644277696707209,0.8134701919365056,3.4720503798003493,1.5236848611211715,1020.5386087383298,18.965890847321376,15.852199055298936,15.852199055298936,13.062881945713373,9.59236510083859,9.59236510083859,7.457534696361713,7.457534696361713,5.497402052861963,5.497402052861963,3.77383665143758,3.77383665143758,-2.8799999999999994,2857191.922142265,17.529664030072833,7.028072392990522,3.5209518143961938,159.24503542441684,5.733667477162185,0.0,0.0,5.948339280986494,5.559266895052007,0.0,9.361636831863176,4.9839785209472085,0.0,0.0,61.87549537030951,41.0133552588014,19.031945097300195,5.693927994848461,0.0,5.948339280986494,0.0,9.551078168738563,7.04767198267719,38.02201416079144,5.733667477162185,81.77193867352078,0.0,11.126902983393991,11.29293437221419,5.948339280986494,0.0,0.0,9.551078168738563,13.4684936056032,0.0,48.42202351610788,59.39184080022631,0.0,11.126902983393991,0.0,60.91,0.0,4.794537184071822,0.0,11.5076061760385,11.835812092322787,24.95639286362649,26.82090561457934,13.1140390511388,0.0,60.43865226833071,5.733667477162185,1.3773216897617495,0.0,16.358894365696642,0.0,11.755998489332518,0.995252736493926,19.201536708189916,3.2915546425145594,2.2068852550294547,1.6458894463145681,0.30434782608695654,27,2,4,1,0,1,0,2,1,3,2,0,4,1,4,1,5,1,0,1,0,2,4.562953623264957,4,4.2531000000000025,109.86240000000002,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)COc1cccc(C[NH+]2CCC3(CNS(=O)(=O)N3c3cccc(F)c3)CC2C)c1,4.9507818,13.884449918928265,13.884449918928265,0.24550713340891894,-3.692875973960184,0.6936149128839111,27.21875,462.6110000000001,429.34700000000026,462.22211755609,174,0,0.3016924796789211,-0.49331970180502027,0.49331970180502027,0.3016924796789211,1.25,2.03125,2.75,32.238792684296904,9.826647009165129,2.5368977985420185,-2.4450960519554794,2.3772565936103307,-3.156576648904234,7.908178890503374,-0.9426318863997392,2.9876065273541186,1.4962188709465043,1061.9598934092128,22.932510652501765,18.974314609380183,19.79081119030791,15.183107641481977,11.303857443567807,12.74392077236845,9.587223599752388,11.191179785673627,6.505023749893016,8.092996450593178,4.965837917386217,6.677365968612794,-2.1599999999999997,13586188.484847292,23.013519118273216,8.998656013851063,4.770328001427895,190.10090395075326,9.636772684650527,18.111489080242375,0.0,0.0,0.0,10.209329170397666,0.0,8.695631038971054,13.139891848781026,0.0,32.046575604766076,43.173478588160066,24.94985114346159,30.41979072664036,22.444984716654282,15.896715445081227,0.0,4.722094864452088,5.917906046161393,51.73837733236776,24.0016107676343,59.91160888043577,0.0,5.749511833283905,18.66408354039885,10.077801322358383,5.749511833283905,0.0,39.694957842198306,16.754085576310242,11.735126887207288,39.17630633662088,48.53093654769288,0.0,0.0,0.0,63.080000000000005,21.565475263826904,12.808212032003757,0.0,6.041840829147961,37.59857393712247,18.839024645109056,26.901311350766925,12.13273413692322,12.13273413692322,37.62604060044718,4.736862953800049,49.56546740603841,0.0,1.4167821974468802,0.0,1.029139888172887,0.9263408523640131,14.350014020545068,1.4102912746825083,9.161507001377085,-3.692875973960184,0.5,32,2,6,0,2,2,0,2,0,2,3,0,3,2,8,2,6,0,2,2,1,3,6.471585694172678,4,2.5211000000000006,123.53720000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2(c3cccc(-c4cncnc4)c3)COC(N)=N2)cc1,4.9430952,5.87333306394183,5.87333306394183,0.18913477891156472,-0.6924580735071808,0.7853020796356932,18.884615384615383,346.39000000000016,328.24600000000004,346.14297581600005,130,0,0.2828901654774741,-0.49676819048871823,0.49676819048871823,0.2828901654774741,1.0,1.7692307692307692,2.423076923076923,16.505522108295146,9.830099898420574,2.397266765744566,-2.2562035617782903,2.3888102063265904,-2.2671242469276818,5.754113503788791,0.27830758281537943,3.117105745489968,1.8320097964247877,941.5397101019186,17.984916895309066,14.293447378889661,14.293447378889661,12.7094752101159,8.197494074480694,8.197494074480694,6.035449547762716,6.035449547762716,4.531613178540878,4.531613178540878,3.1643938742374043,3.1643938742374043,-3.41,1644834.3597801463,16.07981114857018,6.477697812914164,2.751425161377283,150.90112843946181,15.207393384762284,18.683713872561366,5.538925252383345,0.0,6.021680127344178,0.0,0.0,14.960361774530085,0.0,0.0,30.33183534230805,34.88945568047582,17.957138634923147,7.109797541277533,9.473725907600098,6.021680127344178,0.0,9.967957041894417,10.726072209797854,5.538925252383345,13.716679505790452,78.37884674907758,0.0,16.876414816677897,10.470530430962235,0.0,5.749511833283905,0.0,29.706316675029043,10.275788206183394,0.0,11.126902983393991,72.24434849831925,0.0,11.126902983393991,0.0,82.62,5.538925252383345,0.0,0.0,6.021680127344178,6.606881964512918,28.003317800071887,6.3273200747645415,19.503484684503686,42.46456947923127,21.026728842991698,15.207393384762284,10.814489837531344,0.0,12.846164186255486,0.0,9.108131874797415,0.7869924646728401,16.1140671191316,5.089177589309558,0.3471281336608718,1.6438487946408844,0.15,26,2,6,0,1,1,0,2,1,3,1,0,6,1,6,2,4,0,0,0,0,1,4.006159904198686,4,2.7406999999999995,98.81640000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1C(=O)CC(C)(C2CC2c2cccc(-c3cccnc3)c2)N=C1N,4.9281178,12.19278949931013,12.19278949931013,0.046074671246929766,-0.40014825837742496,0.9379860686219432,28.64,334.42300000000006,312.247,334.179361324,128,0,0.23095288793274363,-0.3694379917920473,0.3694379917920473,0.23095288793274363,1.24,2.04,2.76,16.15369661349906,9.875032272032133,2.5308188368763465,-2.3342826406771513,2.562721387368134,-2.491355651410196,5.983188429361537,-0.12817474569927514,3.4221505556752803,1.5886761323507512,847.7844752072525,17.60408352775558,14.51495560042272,14.51495560042272,11.976982294655535,8.600508951360386,8.600508951360386,7.272558913706502,7.272558913706502,5.4957241290331655,5.4957241290331655,3.875825084213912,3.875825084213912,-2.69,997406.3123548945,15.815472793231178,5.688492749612834,2.7959579287660348,147.13753098213851,5.733667477162185,0.0,5.959554568743835,5.907179729351506,0.0,0.0,14.678425435869507,4.992404732635669,0.0,0.0,30.33183534230805,47.93709245849201,19.441359125903343,11.959746875309355,4.794537184071822,11.866734298095341,0.0,9.883888251797686,16.643978255959247,31.22221174408738,7.04767198267719,54.3553410456928,0.0,11.126902983393991,5.733667477162185,0.0,0.0,0.0,34.33721978495356,4.794537184071822,5.917906046161393,31.246737983401033,53.78429428663148,0.0,11.126902983393991,0.0,71.58,5.538925252383345,4.794537184071822,0.0,5.907179729351506,24.21618828399263,11.984273114623004,16.026812714244468,13.244515554290267,12.263210640074686,47.23195579558155,5.733667477162185,0.0,0.0,22.493438360536295,0.0,9.126434611944381,1.153238145298932,12.60845511054769,5.12945608782364,2.055946239606954,1.6830314442421086,0.35,25,2,5,1,1,2,1,1,1,2,3,0,4,1,5,2,3,1,0,1,0,3,3.5986480926397837,4,2.7876000000000003,97.93540000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cncc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)n1,4.8996296,11.909740152439536,11.909740152439536,0.12028036958231692,-0.12028036958231692,0.774775239719502,18.53846153846154,349.39400000000006,330.242,349.1538748480001,132,0,0.25435417894795437,-0.4798812578743456,0.4798812578743456,0.25435417894795437,1.1538461538461537,1.9230769230769231,2.6153846153846154,16.47307160953422,10.04240010660057,2.405679396390049,-2.063708897134672,2.535434589319677,-2.210996053902789,5.590379152403394,0.3960149872337354,3.4659885683037417,1.5437433718314193,1013.1832206014162,18.25878406613483,14.585960436010367,14.585960436010367,12.562881945713372,8.36367180389255,8.36367180389255,6.4538326589979995,6.4538326589979995,4.815756046881189,4.815756046881189,3.142589770487214,3.142589770487214,-3.22,1802092.2322495743,16.259367398907386,6.25364684773152,2.9184976367401796,150.06799238702354,10.470530430962235,0.0,0.0,11.828327617421866,5.559266895052007,0.0,14.345615352810384,9.967957041894417,0.0,0.0,24.26546827384644,17.9021791607844,24.59539658899719,30.89134067420061,4.736862953800049,5.948339280986494,0.0,19.51903521063298,7.04767198267719,18.256633715248796,12.84346501843972,64.33670605120348,0.0,17.137367822980828,16.02979732601424,5.948339280986494,5.879988336435371,0.0,26.62883275191051,7.04767198267719,0.0,29.514013201794253,47.52005966960602,0.0,11.257379486545457,0.0,95.92,0.0,4.794537184071822,0.0,17.425512222199895,11.797894382596764,23.372129104319928,10.13055113948835,32.617523735642486,12.13273413692322,27.084669699764845,10.470530430962235,6.473023519375744,0.0,24.807843483529222,0.0,9.429720891242253,1.348483883322517,9.817764850022245,4.2612271735987255,0.0,3.1952695322426283,0.2631578947368421,26,2,7,1,0,1,0,1,2,3,2,0,7,1,7,2,4,1,0,1,0,2,3.9107823723186854,4,2.0991999999999997,98.00940000000001,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC([NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cccc(OS(=O)(=O)Cc2ccccc2)c1)C(=O)NC1CCCCC1,4.8860564,13.324790392858816,13.324790392858816,0.02303270487448339,-3.948090344335774,0.20778115707355876,16.046511627906977,608.781,566.4450000000002,608.27888348409,230,0,0.3129147800144347,-0.385069406693959,0.385069406693959,0.3129147800144347,0.9302325581395349,1.5813953488372092,2.255813953488372,32.23993598923049,9.951169305020231,2.2730541051924993,-2.2582363071358804,2.189742256361429,-2.9388902646172195,7.858193514320468,-0.6792806108611784,3.001060414488798,1.390042964630329,1429.2616900053686,30.658279002746482,24.523212702378405,25.33970928330613,20.68147366722231,14.910371443276205,16.487721712465827,11.239405708055646,12.810102580967532,7.681323499299325,8.814594206641518,5.2410261793213575,6.297535806353629,-3.7299999999999995,3134362044.166194,32.189433235563804,15.656230677457096,10.49211876962518,253.72870408450407,25.239978639509406,24.15108823369157,6.041840829147961,0.0,11.814359458703011,10.118126859033554,9.589074368143644,0.0,8.417796984328938,0.0,85.99250262185575,55.51220625724747,11.605292320844956,6.041840829147961,32.61327278396933,21.932486317736565,0.0,10.633577208012662,0.0,75.43100941918567,6.544756405912575,101.61949343355357,0.0,5.749511833283905,20.1334512446687,0.0,5.749511833283905,0.0,56.11292911897741,27.086339272778176,0.0,60.512736973483484,84.92913895846256,0.0,0.0,0.0,138.41,34.21295463442928,23.113398747313287,0.0,35.55959389613973,11.984273114623004,31.246737983401033,18.553555759849232,47.7813580832376,37.255572541998674,10.633577208012662,4.183085432649707,30.525243684212615,0.0,26.057151358890643,19.014065099547672,1.715406798721663,-0.8110487446433232,23.315067433583042,4.863433956551962,2.0187707574715015,-3.948090344335774,0.3939393939393939,43,5,9,1,0,1,2,3,0,3,3,0,6,4,10,0,14,1,0,1,0,3,11.720120746804444,4,2.6982000000000017,164.81289999999964,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CC1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,4.8860564,5.849578497300358,5.849578497300358,0.5132229990761739,-0.6186650840891912,0.9060529723518244,21.5,264.332,248.20399999999995,264.137496512,100,0,0.17521593605269795,-0.3824175687151504,0.3824175687151504,0.17521593605269795,1.05,1.85,2.5,15.156935252269708,9.976942708368535,2.303003924767501,-2.182776084602175,2.32631478451909,-2.1782128365341373,6.407222983336069,0.5403152960229956,2.744034121863652,2.0580007725434535,683.4266286818304,14.164925939000156,11.537793209206509,11.537793209206509,9.583135444538184,6.514884245991264,6.514884245991264,5.037582791086011,5.037582791086011,3.4985727803514823,3.4985727803514823,2.3802476013925267,2.3802476013925267,-2.49,50885.36875583957,12.539082327374336,4.560707816509597,2.0918597485099832,117.65756039369427,5.733667477162185,5.835619785757269,5.662860035369912,0.0,0.0,0.0,9.976383253582878,4.992404732635669,0.0,0.0,24.26546827384644,37.10711151969846,17.957138634923147,5.711685002770702,0.0,11.54730478852797,0.0,4.9839785209472085,15.718476942433522,19.510334434751158,0.0,54.3553410456928,0.0,11.126902983393991,5.733667477162185,0.0,0.0,0.0,16.53128330947518,5.662860035369912,0.0,19.410925891078243,58.77669901926714,0.0,11.126902983393991,0.0,63.629999999999995,5.662860035369912,0.0,0.0,0.0,5.835619785757269,22.40203947786169,0.0,6.196843571613076,44.309786244840765,27.101522123141766,5.733667477162185,0.0,0.0,13.21492845595028,0.0,9.228027663232163,0.5132229990761739,12.154645954060637,3.6175805399256427,3.854927721088435,0.0,0.1875,20,2,4,0,1,1,0,1,1,2,1,0,4,1,4,2,2,0,0,0,0,1,2.859354539115674,3,2.753,81.75640000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NC1=NC2(c3cccc(-c4cc(F)cc(Cl)c4)c3)CCOCC2O1,4.8827286,13.674336088436242,13.674336088436242,0.18491024187452787,-0.5461676823507178,0.9053892443128668,25.75,346.78900000000016,330.66100000000006,346.08843365199994,124,0,0.28291242906050945,-0.45666321520434744,0.45666321520434744,0.28291242906050945,1.2083333333333333,2.0833333333333335,2.9166666666666665,35.495691596229605,9.803352491530234,2.4887739654911702,-2.351831018270195,2.4217867007251064,-2.4356077717227884,6.304206037364908,-0.03389193558065218,2.9095297251204477,1.7981517494317814,806.1661015539335,16.7338400397525,12.837111888712416,13.593040834730871,11.565317257772469,7.734924706187819,8.112889179197046,6.044632440714057,6.481068221186042,4.560473378142536,4.7786912683785285,3.428449283406224,3.6502312185770807,-2.11,441605.5121490564,15.419590786039532,5.756503799910857,2.5371816686930475,143.59759297657672,15.207393384762284,11.35614609342924,6.103966387748303,0.0,6.021680127344178,0.0,0.0,9.382819780310488,0.0,0.0,29.800041095617345,40.95582274893743,18.050336901180255,6.606881964512918,13.864140955274918,17.622620017576693,0.0,0.0,10.726072209797854,18.063713263057657,13.213763929025836,58.86787512571548,0.0,11.126902983393991,5.733667477162185,4.39041504767482,0.0,11.600939890232516,25.339410444118315,15.012651159983443,5.817220841045895,11.984273114623004,47.456974211866935,5.022633313741326,11.126902983393991,0.0,56.84,5.538925252383345,4.39041504767482,0.0,17.942867356138375,24.657218865693174,16.690354475090988,12.13273413692322,6.06636706846161,24.26546827384644,4.992404732635669,26.808333274994798,24.806462254584776,5.980519161349112,4.574197670837883,0.3647909580498869,7.835312666254903,-0.3643757086167796,12.515031125672134,0.4479013570448752,1.0346049592676576,0.0,0.2777777777777778,24,2,4,0,2,2,0,2,0,2,2,0,4,1,6,2,2,0,1,1,0,2,3.6984555397044585,4,3.475200000000002,90.45540000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
